id	1	2	3	4	5	6	7	8	9	10
634	1	0	0	0	1	1	0	1	1	1
635	1	1	0	1	1	1	1	1	0	1
636	0	0	0	1	1	1	0	1	0	0
637	0	0	0	0	1	1	1	1	0	1
638	0	0	0	0	1	1	1	1	1	1
639	0	1	0	1	0	0	1	1	1	0
640	1	0	1	0	0	1	1	0	0	1
641	0	0	0	1	1	0	1	1	1	0
642	0	0	0	1	1	0	1	0	0	0
643	0	0	1	0	1	1	0	1	1	0
644	0	1	0	1	0	1	0	0	0	0
645	1	1	0	1	1	1	0	1	0	0
646	0	1	0	1	1	0	0	0	1	0
647	1	0	0	1	1	1	1	0	1	0
648	0	0	1	1	1	1	1	1	1	0
649	1	1	1	1	0	1	0	0	1	1
650	1	0	1	1	1	0	1	1	1	0
651	0	0	0	0	0	0	0	1	0	0
652	0	0	1	0	0	1	0	0	1	1
653	1	1	0	0	1	1	1	1	1	0
654	0	1	1	1	1	1	0	1	0	0
655	0	1	1	1	1	1	1	0	0	0
656	1	0	0	0	1	0	1	1	1	1
657	0	0	0	1	1	0	1	0	1	1
658	1	1	0	0	1	1	1	0	1	0
659	1	1	0	1	1	1	1	0	0	1
660	1	1	0	0	0	1	1	0	1	0
661	1	0	0	1	1	0	0	0	0	1
662	0	0	0	1	1	1	1	1	1	1
663	1	0	0	0	1	0	0	0	1	1
664	1	0	0	0	0	1	0	1	0	0
665	1	1	1	0	0	0	1	1	0	1
666	1	0	1	1	1	0	1	1	1	0
667	0	1	1	0	1	1	1	0	1	1
668	1	0	0	1	1	1	0	0	0	1
669	1	0	0	1	1	0	0	0	1	0
670	1	0	0	1	1	0	0	1	1	0
671	1	1	0	1	0	1	0	0	1	1
672	1	0	0	1	1	0	1	0	1	1
673	1	1	0	0	0	0	0	1	1	0
674	1	1	1	1	0	1	0	0	0	1
675	0	1	1	1	1	1	0	0	0	0
676	0	1	0	1	1	0	1	0	1	1
677	1	0	1	1	1	0	0	1	1	0
678	0	0	1	0	0	0	0	1	0	1
679	1	0	1	0	0	1	1	1	0	1
680	0	1	1	1	0	1	1	1	1	0
681	0	0	0	1	0	1	1	1	1	0
682	1	1	0	0	0	0	1	0	1	1
683	0	1	0	1	0	1	0	0	1	0
684	1	1	1	0	0	0	1	0	0	0
685	1	0	1	0	1	0	1	0	0	0
686	0	0	0	0	0	1	0	0	1	0
687	1	1	0	1	0	0	1	0	1	0
688	1	0	1	1	0	0	1	0	1	0
689	0	1	0	1	0	0	0	0	1	1
690	0	1	1	1	0	1	1	1	1	0
691	1	1	0	0	1	0	0	0	1	0
692	0	1	0	1	0	1	1	1	1	1
693	0	1	0	0	1	0	1	0	1	1
694	1	1	1	1	0	0	1	0	1	1
695	1	1	1	1	1	1	1	0	1	1
696	1	1	0	0	1	0	0	1	1	1
697	1	0	0	0	0	0	0	1	0	0
698	1	1	0	1	1	1	1	0	0	1
699	1	1	1	0	1	0	1	0	0	0
700	1	1	1	0	0	1	0	0	0	0
701	1	1	0	1	1	1	0	0	1	1
702	1	1	0	0	1	0	1	1	0	1
703	1	0	1	0	0	0	1	1	0	1
704	0	1	1	1	0	1	1	1	0	1
705	0	0	1	1	0	1	1	0	1	0
706	1	0	1	1	1	1	0	0	1	0
707	0	1	0	1	0	0	0	0	0	0
708	1	0	1	1	1	0	0	1	0	1
709	0	0	0	1	0	1	1	0	1	0
710	0	1	1	1	0	1	0	1	1	0
711	1	0	1	0	0	1	0	0	1	0
712	0	1	0	0	1	1	1	1	0	1
713	1	0	0	1	0	0	0	1	1	0
714	0	1	1	0	1	1	1	0	0	1
715	1	1	0	1	0	1	1	0	1	0
716	1	1	0	0	0	1	0	1	0	0
717	1	1	1	1	1	0	1	0	0	1
718	0	0	1	0	1	1	1	1	1	1
719	0	0	1	1	1	1	1	0	1	1
720	1	0	0	1	0	0	1	0	0	0
721	1	0	0	1	1	1	1	1	1	1
722	1	0	0	0	0	1	0	0	1	0
723	0	0	0	1	0	0	1	0	0	0
724	1	1	0	0	0	1	1	0	0	0
725	1	1	0	1	0	1	1	1	1	1
726	0	0	0	0	1	0	1	0	1	0
727	1	0	0	0	0	1	1	1	1	0
728	1	0	1	0	1	1	1	1	0	0
729	1	1	1	1	0	0	0	1	0	0
730	0	0	0	1	0	1	0	0	0	1
731	1	0	1	0	0	1	1	1	0	1
732	0	0	1	1	0	1	1	0	0	1
733	0	0	1	1	0	1	1	0	0	0
734	1	1	1	1	0	0	1	1	1	0
735	0	1	0	1	0	0	1	1	1	1
736	0	1	0	0	0	1	0	0	1	1
737	0	0	0	1	0	1	0	0	1	1
738	0	0	0	1	1	1	0	0	0	1
739	0	1	1	1	1	0	0	0	0	0
740	1	0	0	0	0	1	1	0	1	1
741	0	0	1	0	1	1	1	1	0	0
742	0	0	1	0	1	1	1	1	0	1
743	1	1	1	0	1	0	1	1	1	0
744	1	1	1	0	1	0	0	0	1	1
745	1	0	1	0	0	0	0	0	0	1
746	1	0	0	1	0	1	0	0	1	1
747	0	1	0	0	1	0	0	0	1	1
748	0	1	0	1	0	0	1	1	1	0
749	0	1	0	0	1	1	0	0	0	1
750	1	0	0	1	0	1	0	0	0	1
751	0	1	1	1	1	1	1	0	1	1
752	0	0	1	0	1	1	0	1	1	0
753	0	0	1	1	1	0	1	0	0	0
754	0	1	0	0	0	1	1	0	1	1
755	0	0	1	1	1	0	0	0	0	0
756	0	1	0	1	1	0	0	1	1	1
757	1	1	0	0	0	0	0	1	0	1
758	1	1	0	0	1	1	1	1	1	0
759	0	0	0	0	0	0	0	1	0	0
760	0	1	0	1	1	0	1	1	1	1
761	0	1	0	1	0	1	0	0	0	0
762	0	0	1	0	0	0	1	1	0	1
763	1	1	1	0	1	0	1	0	0	1
764	1	0	1	0	1	1	1	0	0	1
765	0	0	0	1	1	1	0	1	1	0
766	0	1	1	1	0	0	0	0	1	1
767	0	1	1	0	1	0	0	1	1	0
768	0	1	1	1	0	0	0	0	1	0
769	1	0	0	1	0	0	0	1	0	1
770	0	1	0	1	1	1	0	0	1	0
771	1	1	1	0	0	1	0	0	1	1
772	1	1	0	0	1	1	0	0	1	0
773	1	0	1	0	1	0	0	1	0	1
774	0	0	1	1	0	1	1	1	1	1
775	0	1	1	1	0	0	1	1	0	0
776	1	0	0	1	1	0	0	0	0	0
777	1	1	1	1	0	0	1	0	1	1
778	0	0	1	0	0	0	0	1	1	0
779	0	0	1	1	0	1	0	0	0	1
780	1	1	1	1	1	0	0	1	1	0
781	1	0	1	1	1	1	1	1	1	0
782	0	1	1	0	0	1	1	0	0	1
783	1	1	0	0	0	0	0	1	1	0
784	1	0	0	0	0	1	0	0	1	1
785	1	0	0	0	1	1	0	0	1	0
786	0	0	0	1	1	0	0	0	0	1
787	0	0	0	0	1	1	1	1	0	1
788	0	1	0	1	0	0	0	1	1	1
789	1	0	0	0	0	0	0	0	1	1
790	1	1	0	1	0	1	1	1	1	1
791	1	0	0	0	1	0	0	1	1	0
792	1	1	1	0	1	0	1	1	0	1
793	0	0	1	1	0	1	1	0	1	1
794	0	1	0	0	0	1	0	1	0	1
795	0	0	0	0	1	0	1	0	0	1
796	1	1	1	0	1	0	0	1	0	1
797	0	0	1	1	1	1	1	1	1	1
798	0	0	0	1	0	1	1	0	1	1
799	0	0	0	0	1	1	1	1	1	0
800	1	0	1	1	1	1	1	1	0	1
801	1	1	1	1	1	0	1	0	1	1
802	1	1	0	1	1	0	1	0	0	1
803	1	1	0	0	0	0	1	1	1	0
804	0	1	0	1	1	1	1	1	0	1
805	0	1	1	0	0	0	1	0	0	0
806	0	0	1	1	0	1	1	1	1	1
807	0	1	1	0	1	1	1	0	0	1
808	0	0	1	1	0	0	0	0	0	0
809	1	0	1	0	0	0	0	1	0	1
810	0	0	1	1	1	1	1	1	0	0
811	0	1	1	0	1	1	1	1	1	0
812	1	1	0	1	0	1	0	1	0	0
813	0	0	0	1	1	0	0	1	1	0
814	0	0	0	0	1	0	0	0	0	0
815	0	1	1	1	0	0	1	0	1	1
816	0	0	1	1	1	1	0	1	1	1
817	1	1	1	1	1	0	1	1	0	0
818	1	0	0	0	1	0	0	0	1	0
819	0	1	0	1	1	1	1	1	1	0
820	0	0	0	0	1	1	0	1	0	1
821	0	1	0	1	1	0	0	1	0	0
822	1	0	1	0	1	0	0	1	1	1
823	0	1	1	1	0	0	1	0	1	1
824	0	1	1	0	1	1	0	0	1	0
825	1	1	0	1	0	0	0	0	0	1
826	1	1	1	1	1	1	0	0	0	0
827	0	1	0	1	0	0	1	0	1	0
828	1	0	0	1	0	0	1	0	1	0
829	0	1	1	0	1	1	1	1	0	0
830	0	1	0	0	0	0	1	1	1	1
831	0	1	0	0	0	1	1	1	0	1
832	1	1	0	1	1	0	0	0	0	1
833	1	1	0	1	1	1	0	1	1	1
834	0	0	1	1	1	1	1	0	0	0
835	1	1	1	0	1	1	1	0	1	0
836	0	0	1	1	1	0	0	1	1	0
837	1	0	1	1	1	0	1	0	1	0
838	1	0	1	1	1	1	1	1	1	1
839	0	0	1	0	1	0	0	1	1	1
840	0	0	0	1	0	1	0	1	0	1
841	0	1	1	0	1	1	0	1	1	1
842	1	1	0	1	1	1	0	0	0	1
843	0	0	1	0	1	0	1	1	1	0
844	0	0	0	0	0	1	1	0	0	1
845	0	0	1	1	0	0	1	1	1	1
846	0	0	1	0	1	1	0	0	0	0
847	1	1	0	0	0	1	0	1	1	0
848	0	0	1	1	0	0	1	0	1	1
849	0	1	1	1	1	0	0	1	0	0
850	0	0	1	0	1	1	0	0	0	1
851	1	1	0	0	1	0	1	0	1	1
852	1	0	1	0	0	0	1	1	0	0
853	1	1	1	0	1	1	0	1	1	1
854	1	1	0	1	0	1	1	1	0	1
855	1	0	1	0	1	1	1	0	1	0
856	0	1	1	1	1	0	1	0	0	1
857	1	1	0	1	0	1	1	1	0	1
858	0	0	1	0	1	1	0	0	0	0
859	1	1	1	0	1	0	1	1	0	1
860	1	0	0	0	0	1	1	0	1	0
861	0	1	0	1	0	1	1	1	0	1
862	0	0	1	0	0	1	1	0	1	1
863	1	1	1	0	0	1	0	0	1	1
864	1	0	0	1	0	0	0	0	0	1
865	0	1	0	1	1	0	1	0	0	0
866	1	0	0	0	1	0	1	1	0	1
867	0	1	1	0	1	0	1	1	0	0
868	1	1	0	1	0	0	0	1	0	0
869	0	0	1	1	0	0	0	0	0	0
870	1	0	1	1	0	1	1	0	1	1
871	1	0	0	0	1	1	0	1	1	0
872	0	0	0	0	1	0	1	1	0	0
873	1	1	0	1	0	0	0	1	0	0
874	1	1	1	0	0	1	0	1	0	1
875	0	1	1	1	0	0	0	1	1	1
876	0	1	0	1	1	1	1	0	1	1
877	1	0	1	1	1	0	0	0	1	0
878	0	1	0	1	1	1	1	0	0	0
879	1	1	0	1	0	0	0	1	1	1
880	0	1	1	0	0	1	1	1	1	1
881	0	0	1	0	0	0	1	1	0	0
882	0	0	1	0	1	0	0	0	0	1
883	0	0	0	0	1	0	0	0	0	0
884	0	1	0	1	0	1	1	1	0	0
885	0	0	1	0	0	1	1	0	0	0
886	1	0	0	0	1	1	0	0	1	0
887	0	1	0	1	0	0	1	0	1	0
888	1	0	0	0	1	1	0	0	0	0
889	0	1	1	0	0	1	1	1	0	0
890	1	1	1	0	1	1	1	1	0	0
891	0	0	1	1	0	0	1	1	1	1
892	1	0	1	0	1	0	1	1	0	0
893	0	1	1	1	1	1	0	0	0	1
894	1	0	0	0	0	0	1	0	0	1
895	0	0	0	1	0	1	1	0	1	1
896	1	1	0	1	0	1	1	1	0	1
897	1	0	0	1	0	1	1	1	0	1
898	0	1	0	0	0	0	1	1	1	1
899	0	0	0	0	1	0	0	0	0	0
900	1	1	0	1	0	1	0	1	1	0
901	1	1	1	1	1	1	1	0	1	1
902	0	0	1	0	0	1	0	0	1	1
903	0	0	1	0	0	0	0	1	0	0
904	1	0	0	1	0	0	0	1	0	1
905	0	1	0	1	0	1	0	1	0	0
906	1	0	1	0	1	0	1	1	0	0
907	0	1	0	0	1	1	0	0	0	0
908	1	1	0	1	1	1	0	1	0	1
909	1	1	0	0	1	0	1	0	1	0
910	1	1	0	1	0	0	0	0	1	1
911	1	1	1	0	1	0	0	1	0	0
912	1	1	1	0	1	1	1	1	0	0
913	1	1	1	0	1	1	0	1	1	1
914	1	1	0	1	1	1	1	1	0	1
915	1	0	0	1	1	1	0	1	0	1
916	0	0	0	0	1	0	1	1	1	0
917	1	0	1	0	0	0	1	1	1	0
918	0	0	0	0	0	0	1	0	1	1
919	1	1	1	0	1	1	0	1	0	1
920	0	1	0	1	1	0	0	0	0	0
921	1	0	0	1	0	0	1	1	1	1
922	1	0	1	1	1	0	1	1	1	0
923	0	1	1	1	0	1	1	1	1	1
924	0	0	1	1	0	0	0	1	1	0
925	1	1	1	1	1	0	1	1	0	1
926	1	0	1	0	0	0	0	1	0	0
927	0	0	1	1	0	1	0	1	1	0
928	1	0	1	1	1	1	0	1	1	0
929	0	0	1	0	1	0	0	0	0	1
930	1	0	0	1	1	0	0	0	0	1
931	1	1	1	0	0	0	0	0	0	0
932	0	0	0	0	1	1	1	1	0	0
933	1	0	0	1	0	0	0	1	0	1
934	1	1	1	1	0	1	1	1	1	1
935	0	0	1	1	1	0	0	0	0	0
936	0	0	1	0	1	0	1	1	1	0
937	1	1	0	1	0	0	1	0	1	1
938	0	0	0	1	0	1	0	0	1	1
939	0	0	1	0	1	1	0	0	0	0
940	0	0	1	0	1	0	0	1	0	0
941	0	1	0	1	0	1	0	1	1	0
942	1	1	0	0	0	0	1	1	1	1
943	0	1	0	1	0	1	1	1	0	0
944	1	1	0	0	1	1	0	0	1	0
945	0	0	0	1	0	1	0	0	1	1
946	1	0	0	1	1	1	1	1	0	0
947	1	1	1	1	1	0	0	0	1	0
948	0	1	1	0	0	1	1	1	1	1
949	0	0	0	0	1	0	0	0	1	1
950	1	0	0	1	0	0	0	1	1	0
951	0	1	1	1	0	0	1	1	0	1
952	1	1	0	0	0	0	1	0	1	1
953	0	0	1	1	0	0	1	1	1	0
954	1	1	0	1	0	1	1	0	1	1
955	0	0	1	0	0	0	1	0	1	0
956	0	0	1	0	0	0	0	1	1	0
957	0	0	1	0	1	0	0	0	0	1
958	0	0	0	0	1	0	0	1	1	0
959	1	0	1	1	1	0	1	1	0	1
960	0	1	0	0	1	1	1	0	0	0
961	1	0	1	1	1	0	0	0	0	0
962	0	0	0	0	0	1	0	0	1	0
963	1	1	1	0	1	0	1	0	1	0
964	0	0	1	0	1	0	1	1	1	1
965	1	0	0	1	0	1	1	0	1	1
966	1	0	0	1	0	1	0	0	0	0
967	0	1	1	0	1	0	0	1	1	0
968	1	0	1	0	1	0	1	1	1	1
969	1	0	1	1	1	1	1	0	1	0
970	0	0	0	0	1	1	1	0	1	0
971	1	1	1	0	1	1	1	0	1	0
972	0	1	1	1	0	0	1	0	1	1
973	0	1	1	1	0	0	0	0	0	1
974	1	1	1	0	0	0	1	0	0	0
975	1	1	1	1	1	0	0	0	0	1
976	1	0	0	0	1	0	1	1	0	1
977	0	1	1	1	0	1	1	0	1	0
978	0	0	0	0	0	0	0	0	0	0
979	0	0	0	0	0	1	1	0	1	0
980	1	1	0	1	1	0	1	0	1	0
981	0	1	0	0	1	1	0	0	0	0
982	0	0	0	0	1	1	1	1	1	0
983	0	0	1	0	0	1	0	1	1	1
984	1	1	1	0	1	0	1	0	0	1
985	1	1	1	1	1	0	1	1	0	1
986	1	1	0	0	1	1	0	0	1	0
987	0	1	0	1	0	0	1	0	0	0
988	1	0	0	1	0	0	0	0	0	0
989	0	1	1	0	1	1	1	1	0	1
990	1	0	1	0	1	1	1	0	1	1
991	0	1	0	0	1	1	1	0	1	1
992	1	1	1	1	0	1	1	0	1	0
993	1	1	0	1	0	0	0	0	1	0
994	1	1	0	0	0	0	0	0	0	0
995	0	1	1	0	1	0	0	0	1	1
996	0	0	1	1	1	0	1	0	0	1
997	0	1	0	0	0	1	0	1	0	0
998	0	1	0	1	1	1	1	1	0	0
999	0	0	1	0	1	1	0	0	0	1
1000	0	0	0	0	0	1	0	1	0	0
1001	0	0	1	0	0	0	1	1	1	0
1002	1	1	1	0	1	0	0	1	1	1
1003	1	1	0	1	0	1	1	1	1	1
1004	0	0	1	0	1	0	0	1	1	0
1005	1	1	0	0	1	1	0	0	0	1
1006	1	1	1	0	0	0	1	0	1	1
1007	0	1	1	0	1	1	1	1	0	0
1008	0	0	0	0	0	1	0	1	1	1
1009	1	1	0	0	0	1	0	0	0	0
1010	0	0	0	1	1	1	1	1	1	0
1011	1	1	0	1	0	1	0	0	0	0
1012	0	0	1	1	0	1	0	0	0	1
1013	0	1	1	1	0	0	1	0	0	0
1014	1	0	1	1	1	0	1	0	0	1
1015	1	0	0	1	0	0	0	0	1	0
1016	0	1	0	0	1	0	1	0	1	1
1017	0	1	1	1	1	1	1	1	0	0
1018	0	1	0	1	1	1	0	0	1	1
1019	0	0	1	1	0	1	0	0	1	0
1020	0	0	1	0	1	1	0	0	0	0
1021	0	0	1	0	0	1	0	0	0	0
1022	1	0	0	0	0	0	0	0	1	1
1023	1	0	0	1	0	0	0	0	0	0
1024	0	0	1	1	0	0	1	0	0	0
1025	0	0	0	0	1	0	0	1	0	0
1026	0	1	1	1	0	0	0	0	1	0
1027	0	0	0	0	1	0	0	0	1	1
1028	1	1	1	1	1	0	1	0	0	1
1029	0	1	1	1	1	1	0	0	1	1
1030	0	1	0	0	0	1	1	1	1	1
1031	0	1	1	0	0	1	0	0	0	1
1032	1	1	1	0	1	0	1	1	0	0
1033	1	0	1	1	1	0	0	0	1	0
1034	0	0	0	0	0	0	0	0	1	1
1035	1	0	1	0	1	0	0	0	0	0
1036	0	0	0	0	0	1	0	0	1	1
1037	1	0	1	1	0	0	0	0	0	0
1038	0	1	0	0	1	1	1	1	0	1
1039	1	0	1	0	1	1	1	1	1	1
1040	1	0	0	1	1	0	0	0	1	0
1041	0	0	0	0	1	1	1	0	1	1
1042	1	1	1	1	1	0	0	0	1	1
1043	0	0	0	0	1	0	1	1	1	0
1044	1	1	0	1	0	0	1	0	1	0
1045	1	1	1	1	1	1	0	0	1	0
1046	0	0	1	1	0	1	0	1	1	0
1047	1	0	1	1	1	0	1	1	1	1
1048	1	1	1	1	0	0	0	0	1	0
1049	1	1	1	1	0	1	1	1	1	0
1050	1	0	0	0	1	0	1	1	0	1
1051	1	1	1	1	0	1	1	1	1	0
1052	1	0	0	0	1	1	1	1	0	0
1053	1	0	1	0	0	0	1	0	1	0
1054	1	0	0	1	0	0	1	1	0	1
1055	0	1	1	0	0	0	0	0	1	1
1056	1	1	0	0	0	1	1	0	1	0
1057	0	0	0	1	0	1	1	1	0	0
1058	0	1	1	0	0	0	1	1	1	0
1059	1	0	1	1	0	1	0	0	1	1
1060	0	0	0	0	1	1	0	1	1	0
1061	0	1	0	1	1	1	0	0	0	0
1062	0	1	0	0	0	0	0	0	1	1
1063	1	0	0	1	0	0	1	1	1	0
1064	0	0	0	1	1	0	1	0	1	0
1065	1	1	0	1	0	0	1	1	1	0
1066	0	0	1	0	1	1	1	1	0	1
1067	1	0	0	0	1	0	1	0	1	0
1068	0	1	1	0	0	1	1	1	1	1
1069	0	1	1	1	0	1	1	0	1	0
1070	1	1	0	0	0	0	0	0	1	1
1071	0	1	0	1	1	1	0	0	1	0
1072	0	0	1	0	0	0	0	1	1	1
1073	1	1	1	0	1	1	0	0	1	1
1074	1	0	1	0	1	0	0	0	0	1
1075	1	1	1	1	1	0	0	0	0	0
1076	1	1	0	1	1	0	1	1	0	0
1077	1	0	0	0	0	0	1	0	0	0
1078	1	1	0	0	0	0	1	1	0	1
1079	1	0	1	0	1	0	0	0	0	1
1080	1	1	0	1	1	0	0	0	1	0
1081	0	0	1	0	1	1	1	1	1	1
1082	0	0	0	1	1	1	0	0	1	0
1083	0	1	0	0	1	0	1	0	1	1
1084	1	1	0	0	1	1	0	0	0	1
1085	1	0	1	0	1	0	0	0	1	0
1086	1	0	1	0	0	1	1	0	0	1
1087	1	0	1	1	0	0	0	0	1	1
1088	1	0	1	1	0	1	1	0	0	0
1089	1	1	1	0	1	0	0	0	1	0
1090	1	0	1	0	1	1	0	1	1	0
1091	0	1	1	1	0	0	1	1	1	1
1092	0	0	1	0	1	1	1	0	1	0
1093	1	0	0	1	0	1	0	0	1	0
1094	0	0	0	1	1	0	0	0	0	0
1095	0	0	0	1	1	0	0	0	0	0
1096	1	1	1	1	1	0	0	1	0	0
1097	0	1	0	1	1	1	0	1	1	1
1098	1	0	1	1	0	0	0	1	1	0
1099	1	1	1	0	0	1	0	0	0	0
1100	0	1	1	1	0	1	1	0	0	1
1101	0	1	1	1	0	1	0	0	1	0
1102	1	0	1	1	0	0	0	1	1	0
1103	0	0	0	0	1	1	0	0	1	0
1104	1	0	0	1	1	1	0	1	0	1
1105	0	0	1	0	1	1	0	0	1	1
1106	0	0	1	0	0	1	1	0	1	0
1107	1	0	0	0	0	0	0	0	1	0
1108	0	0	1	0	1	1	0	1	0	0
1109	0	0	0	0	0	1	1	1	1	0
1110	1	1	1	1	0	0	1	0	0	0
1111	1	0	1	0	0	1	1	1	0	0
1112	0	1	0	0	0	0	0	0	0	1
1113	1	0	1	1	1	0	1	1	1	1
1114	0	1	0	1	1	1	0	0	0	0
1115	1	1	1	1	1	1	0	1	1	1
1116	1	0	1	0	0	1	0	1	1	1
1117	0	1	0	0	1	0	1	0	0	1
1118	1	0	0	1	0	1	1	1	1	0
1119	1	1	1	1	0	0	1	1	0	0
1120	1	1	1	0	1	1	1	1	0	0
1121	1	1	0	0	0	0	1	1	1	0
1122	0	1	0	0	1	1	1	1	0	0
1123	0	0	1	1	0	1	1	0	1	1
1124	0	0	0	0	0	0	1	1	1	1
1125	0	0	1	1	0	0	0	1	0	1
1126	1	1	0	1	1	1	0	0	1	0
1127	0	0	0	1	0	0	0	1	1	1
1128	0	1	0	0	1	1	0	1	0	0
1129	0	1	1	0	1	0	0	0	1	1
1130	1	0	0	0	1	1	1	0	0	0
1131	0	0	1	0	1	1	1	1	1	1
1132	1	1	0	1	0	0	0	0	1	0
1133	1	1	1	0	0	1	1	0	0	0
1134	1	0	0	0	0	1	1	1	1	0
1135	0	1	1	0	0	0	0	1	0	0
1136	1	0	1	1	0	0	0	0	0	0
1137	0	0	0	1	0	0	0	1	0	0
1138	1	0	1	1	0	0	1	1	0	1
1139	0	0	1	1	0	1	0	0	0	0
1140	1	0	0	0	0	0	0	1	0	0
1141	1	0	0	0	0	1	0	0	1	0
1142	0	0	0	0	0	1	0	0	0	1
1143	1	0	1	1	1	0	0	1	0	0
1144	0	1	1	0	0	0	0	1	1	0
1145	0	1	1	1	1	1	0	1	0	0
1146	1	1	0	1	1	0	1	0	0	1
1147	0	0	0	1	0	0	0	1	0	1
1148	1	1	1	0	0	0	1	0	1	1
1149	0	1	0	1	1	1	0	1	1	1
1150	0	1	0	0	1	0	1	0	1	1
1151	0	0	0	0	0	0	0	1	0	0
1152	1	1	0	0	1	1	1	1	0	1
1153	0	0	1	0	0	1	1	0	1	1
1154	0	1	1	1	1	0	1	1	1	1
1155	1	0	0	1	0	1	0	0	0	0
1156	1	0	0	1	0	1	1	0	0	1
1157	1	0	0	0	1	0	1	0	1	0
1158	0	1	1	0	0	0	1	0	1	0
1159	0	1	0	0	0	0	1	0	1	0
1160	0	1	0	1	1	0	1	1	1	0
1161	1	1	0	1	0	1	0	1	1	1
1162	0	1	0	1	1	1	1	1	0	0
1163	0	0	1	0	0	0	0	0	0	1
1164	0	1	1	1	0	0	0	1	0	1
1165	0	0	0	0	0	0	0	0	1	0
1166	0	0	1	1	1	1	1	0	0	0
1167	1	0	1	1	0	1	1	0	1	0
1168	1	1	1	1	0	0	1	1	0	0
1169	0	1	0	1	1	1	1	1	1	1
1170	0	1	0	0	1	0	1	0	1	0
1171	1	1	1	1	1	1	0	1	1	1
1172	0	1	0	0	1	0	1	0	1	1
1173	1	0	0	1	1	1	0	0	0	1
1174	0	0	0	1	1	1	1	1	1	1
1175	0	1	1	0	1	1	1	1	1	1
1176	0	0	1	0	1	1	1	1	0	0
1177	0	0	1	1	1	1	0	1	0	0
1178	1	0	0	0	1	0	1	1	1	0
1179	0	0	0	0	1	1	0	1	0	1
1180	1	1	0	0	1	1	0	1	0	1
1181	0	0	1	0	0	1	1	0	1	0
1182	0	1	0	0	0	0	1	1	1	0
1183	1	0	1	1	0	1	1	1	0	1
1184	1	0	1	1	1	0	1	0	1	1
1185	0	1	1	1	1	0	0	0	0	1
1186	0	1	1	1	1	1	0	0	0	0
1187	0	1	0	0	1	0	1	1	1	0
1188	0	1	1	1	0	1	1	0	0	1
1189	1	1	1	1	0	1	1	0	1	0
1190	0	1	1	0	0	1	0	1	1	0
1191	0	1	1	1	1	1	1	1	1	1
1192	1	0	1	1	0	0	1	0	1	1
1193	0	1	1	1	1	1	1	1	0	0
1194	1	1	0	0	1	0	0	1	1	1
1195	1	1	1	1	1	1	0	0	0	0
1196	0	0	1	0	0	1	0	1	0	1
1197	1	1	0	0	0	0	1	1	1	0
1198	0	0	1	1	0	1	1	1	0	0
1199	0	0	0	0	0	1	0	0	1	0
1200	0	0	0	1	1	1	0	0	1	1
1201	1	0	1	1	1	1	1	1	0	1
1202	0	1	1	1	1	1	0	1	1	1
1203	0	0	0	1	1	1	0	0	1	1
1204	0	0	0	0	1	0	1	0	1	0
1205	1	0	0	1	0	1	1	1	0	0
1206	0	0	1	0	0	0	1	0	1	0
1207	0	1	1	1	1	0	0	0	1	0
1208	0	0	1	1	0	1	0	1	0	0
1209	0	1	1	0	0	1	1	0	1	1
1210	1	1	1	1	0	1	0	0	1	0
1211	0	1	1	0	1	0	0	1	0	1
1212	1	0	1	1	0	0	1	1	0	0
1213	1	0	1	0	0	1	1	1	0	1
1214	0	0	0	0	0	1	1	1	0	0
1215	1	0	0	1	1	1	0	1	1	1
1216	0	0	1	1	0	1	0	1	0	1
1217	1	0	0	0	0	1	0	0	0	0
1218	0	1	1	1	0	0	1	1	0	0
1219	1	1	1	0	0	1	1	0	0	0
1220	1	0	0	1	1	1	0	0	0	0
1221	1	1	0	0	1	1	0	0	1	0
1222	0	1	0	0	0	1	0	1	0	0
1223	0	0	1	0	0	1	1	0	1	0
1224	1	1	0	1	1	1	0	1	1	1
1225	0	1	0	0	0	0	0	0	1	1
1226	1	1	1	0	0	0	1	0	1	0
1227	1	0	0	0	1	0	0	1	1	0
1228	0	0	0	1	0	1	1	1	0	0
1229	1	0	0	1	1	0	0	1	1	0
1230	1	0	0	1	1	0	0	0	1	1
1231	1	0	0	1	0	0	0	1	0	0
1232	1	1	1	1	1	1	1	1	1	0
1233	1	1	1	1	1	0	1	1	0	0
1234	0	1	0	0	0	1	1	0	1	0
1235	1	1	0	0	0	0	1	1	0	0
1236	0	1	0	1	1	0	1	0	1	0
1237	0	0	0	0	1	0	1	0	0	1
1238	0	0	0	1	1	1	1	0	1	0
1239	1	1	1	1	0	1	1	0	0	0
1240	0	0	0	0	0	0	0	1	1	1
1241	1	1	0	1	1	1	1	1	1	0
1242	1	0	1	0	1	1	0	0	0	1
1243	1	1	1	0	1	0	0	1	1	1
1244	1	0	0	0	0	0	0	1	1	1
1245	0	1	1	0	1	0	1	0	0	1
1246	1	1	0	0	1	0	1	0	0	0
1247	1	1	1	1	0	1	0	0	1	0
1248	0	0	0	0	1	0	1	0	0	0
1249	1	0	1	1	0	1	1	1	0	0
1250	0	1	0	1	0	1	1	0	1	0
1251	0	0	1	0	1	1	1	1	1	1
1252	0	1	0	1	0	0	1	0	0	1
1253	1	0	0	1	0	0	1	0	1	0
1254	1	1	0	1	0	0	1	0	1	1
1255	1	1	0	1	0	0	1	0	1	1
1256	0	0	0	1	0	0	0	1	1	0
