id	approved_rate	skipped_rate	expired_rate	rejected_rate	education	english_profile	english_tested	banned
468	0.5081967	0.36065573	0.016393442	0.114754096	none	1	1	0
469	0.9423077	0.012820513	0.044871796	0.0	none	1	1	0
470	0.37777779	0.3037037	0.0	0.31851852	basic	1	0	0
471	0.5458167	0.4302789	0.003984064	0.01992032	high	1	1	0
472	0.7037037	0.018518519	0.037037037	0.24074075	high	1	1	0
473	0.0	0.0	0.09090909	0.90909094	none	1	1	0
474	0.6666667	0.0	0.33333334	0.0	none	1	1	0
475	0.9166667	0.0	0.083333336	0.0	high	1	1	1
476	0.5	0.0	0.5	0.0	none	1	1	0
477	0.64705884	0.0	0.0	0.3529412	none	1	1	0
478	0.5	0.0	0.5	0.0	high	1	1	1
479	0.99122804	0.0	0.00877193	0.0	high	1	1	0
480	0.75	0.0	0.0	0.25	none	1	1	0
481	0.6666667	0.0	0.33333334	0.0	none	1	1	0
482	0.5692308	0.0	0.07692308	0.35384616	basic	0	0	0
483	0.9928058	0.0	0.007194245	0.0	high	1	1	0
484	0.36363637	0.0	0.0	0.6363636	none	1	1	0
485	0.3939394	0.24242425	0.21212122	0.15151516	high	1	1	0
486	0.9722222	0.0	0.027777778	0.0	high	1	1	0
487	0.45254236	0.0	0.0050847456	0.5423729	high	1	1	1
488	0.0	0.0	1.0	0.0	none	1	1	0
489	0.5555556	0.0	0.22222222	0.22222222	middle	1	0	0
490	0.75	0.0	0.0	0.25	high	1	0	0
491	0.0	0.0	1.0	0.0	none	1	1	0
492	0.5590682	0.26123127	0.024958402	0.15474209	high	1	1	0
493	1.0	0.0	0.0	0.0	none	1	1	1
494	0.68235296	0.31764707	0.0	0.0	high	1	1	0
495	0.8831169	0.0	0.012987013	0.103896104	high	1	1	0
496	0.0	0.0	1.0	0.0	high	1	1	0
497	0.8333333	0.0	0.0	0.16666667	none	1	1	0
498	0.56	0.0	0.04	0.4	high	1	1	0
499	0.8666667	0.0	0.0	0.13333334	none	1	1	0
500	0.8291139	0.06962025	0.101265825	0.0	high	1	1	1
501	0.0	0.0	1.0	0.0	high	1	1	0
502	0.99404764	0.0	0.005952381	0.0	high	1	1	1
503	0.4117647	0.11764706	0.3529412	0.11764706	high	1	1	0
504	0.36363637	0.0	0.045454547	0.59090906	none	1	1	0
505	0.2857143	0.53125	0.035714287	0.14732143	high	1	1	1
506	0.6363636	0.0	0.030303031	0.33333334	high	1	1	0
507	1.0	0.0	0.0	0.0	middle	0	0	0
508	0.65384614	0.15384616	0.03846154	0.15384616	basic	1	1	1
509	0.2962963	0.0	0.0	0.7037037	none	1	1	0
510	0.516129	0.0	0.0	0.48387095	high	1	1	0
511	0.9904762	0.0	0.00952381	0.0	none	1	1	1
512	0.6938776	0.14285715	0.1632653	0.0	high	1	1	0
513	0.9770115	0.0	0.022988506	0.0	high	1	1	0
514	0.65217394	0.02173913	0.26086956	0.06521739	none	1	1	0
515	0.25	0.25	0.5	0.0	high	1	1	1
516	0.0	0.0	0.0	1.0	none	1	1	0
517	0.45833334	0.22916667	0.083333336	0.22916667	basic	1	1	0
518	0.6785714	0.0	0.0	0.32142857	high	1	1	0
519	0.0	0.0	0.07692308	0.9230769	none	1	1	0
520	0.0	0.0	1.0	0.0	high	1	1	0
521	0.90909094	0.0	0.09090909	0.0	high	1	1	0
522	0.0	0.0	1.0	0.0	high	1	1	0
523	1.0	0.0	0.0	0.0	none	1	1	1
524	0.0	0.0	0.0	1.0	high	1	1	0
525	0.90909094	0.0	0.030303031	0.060606062	high	1	1	0
526	0.25	0.0	0.125	0.625	none	1	1	0
527	0.48026314	0.48245615	0.030701755	0.0065789474	high	1	1	0
528	0.9756098	0.0	0.024390243	0.0	high	1	1	0
529	0.6666667	0.0	0.33333334	0.0	none	1	0	0
530	0.5	0.0	0.25	0.25	high	1	1	0
531	0.3181818	0.6818182	0.0	0.0	basic	1	1	0
532	0.94736844	0.0	0.05263158	0.0	high	1	1	0
533	0.50931674	0.2795031	0.01863354	0.19254659	none	1	1	0
534	0.50421584	0.47048903	0.02529511	0.0	high	1	1	0
535	0.56	0.04	0.24	0.16	high	1	1	0
536	0.46666667	0.0	0.13333334	0.4	none	1	1	0
537	0.8328358	0.12238806	0.023880597	0.020895522	high	1	1	1
538	0.90625	0.0	0.09375	0.0	high	1	1	0
539	0.0	0.0	0.031746034	0.96825397	none	1	1	0
540	0.7	0.15172414	0.07586207	0.072413795	high	1	1	0
541	0.0	0.0	1.0	0.0	none	1	1	0
542	0.5	0.0	0.5	0.0	high	1	1	0
543	0.0	0.0	0.0	1.0	middle	0	0	0
544	0.71428573	0.0	0.2857143	0.0	none	1	1	0
545	0.8333333	0.0	0.16666667	0.0	none	1	1	1
546	0.9661017	0.0	0.033898305	0.0	high	1	1	0
547	0.0	0.0	1.0	0.0	basic	1	1	0
548	0.9433962	0.0	0.056603774	0.0	high	1	1	0
549	0.8125	0.0	0.0	0.1875	none	1	1	0
550	0.42857143	0.035714287	0.035714287	0.5	high	1	1	0
551	0.39130434	0.0	0.0	0.6086956	none	1	1	0
552	0.9836956	0.0054347827	0.0	0.010869565	high	1	1	1
553	0.0	0.0	1.0	0.0	high	1	1	0
554	0.0	0.0	0.0	1.0	none	1	1	0
555	0.6666667	0.0	0.33333334	0.0	none	1	1	0
556	0.0	0.0	1.0	0.0	high	1	1	0
557	0.8333333	0.0	0.027777778	0.1388889	middle	1	1	0
558	0.725	0.175	0.1	0.0	none	1	1	0
559	0.8666667	0.06666667	0.0	0.06666667	none	1	1	0
560	0.7977528	0.0	0.011235955	0.19101124	high	1	1	0
561	0.9056604	0.0	0.094339624	0.0	high	1	1	0
562	0.45833334	0.0	0.0	0.5416667	none	1	1	0
563	0.0	0.0	1.0	0.0	none	1	1	0
564	0.9041096	0.07762557	0.01826484	0.0	high	1	1	0
565	0.9574468	0.0070921984	0.0070921984	0.028368793	high	1	1	0
566	0.6111111	0.0	0.033333335	0.35555556	none	1	1	0
567	0.625	0.0	0.0	0.375	none	1	1	0
568	0.75	0.0	0.25	0.0	none	1	1	0
569	0.73214287	0.0	0.0	0.26785713	high	1	1	0
570	0.9032258	0.0	0.09677419	0.0	high	1	1	0
571	1.0	0.0	0.0	0.0	high	1	0	0
572	0.25	0.0	0.5	0.25	high	1	1	0
573	0.9433962	0.0	0.056603774	0.0	high	1	0	0
574	0.5	0.0	0.5	0.0	none	1	1	0
575	1.0	0.0	0.0	0.0	none	1	0	1
576	0.9787234	0.0	0.021276595	0.0	high	1	1	0
577	0.875	0.0	0.125	0.0	none	1	1	0
578	0.95	0.0	0.05	0.0	basic	1	1	0
579	0.73913044	0.26086956	0.0	0.0	high	1	1	0
580	0.8333333	0.0	0.16666667	0.0	high	1	0	0
581	0.22494306	0.7363326	0.007972665	0.030751709	high	1	0	1
582	1.0	0.0	0.0	0.0	high	1	0	1
583	0.98239434	0.0	0.0	0.017605634	basic	1	1	0
584	0.9047619	0.0	0.0	0.0952381	high	1	1	0
585	0.94736844	0.0	0.05263158	0.0	high	1	1	0
586	0.84615386	0.0	0.0	0.15384616	none	1	1	0
587	0.6666667	0.0	0.023809524	0.30952382	high	1	0	0
588	0.7222222	0.1491228	0.014619883	0.114035085	high	1	1	0
589	1.0	0.0	0.0	0.0	high	1	1	0
590	0.33333334	0.0	0.16666667	0.5	high	1	1	0
591	0.13953489	0.0	0.1627907	0.6976744	high	1	1	0
592	0.0	0.0	1.0	0.0	none	1	1	0
593	0.0	0.0	0.0	1.0	none	1	1	0
594	0.8831169	0.04761905	0.0	0.06926407	none	1	1	0
595	0.53333336	0.0	0.0	0.46666667	high	1	1	0
596	1.0	0.0	0.0	0.0	high	1	1	0
597	0.0	0.0	1.0	0.0	high	1	1	0
598	1.0	0.0	0.0	0.0	high	1	1	1
599	0.78571427	0.0	0.21428572	0.0	high	1	1	1
600	1.0	0.0	0.0	0.0	high	1	1	0
601	0.9166667	0.0	0.083333336	0.0	middle	1	0	1
602	0.0	0.5	0.5	0.0	high	1	1	0
603	0.6795953	0.12478921	0.013490725	0.1821248	none	1	1	1
604	0.44285715	0.0	0.014285714	0.54285717	high	1	0	0
605	0.42657343	0.0	0.11888112	0.45454547	none	1	1	0
606	0.0	0.6666667	0.33333334	0.0	high	1	0	0
607	0.0	0.0	1.0	0.0	none	1	1	0
608	0.509434	0.0	0.03773585	0.4528302	none	1	0	0
609	1.0	0.0	0.0	0.0	basic	0	0	0
610	0.45725647	0.5029821	0.017892644	0.021868788	basic	1	1	1
611	0.93333334	0.0	0.06666667	0.0	high	1	1	0
612	0.0	0.0	0.0	1.0	high	1	1	0
613	0.21428572	0.0	0.0	0.78571427	high	1	1	1
614	0.974359	0.0	0.025641026	0.0	high	1	1	0
615	0.0	0.0	1.0	0.0	none	1	1	0
616	0.4888889	0.022222223	0.17777778	0.31111112	basic	1	0	0
617	0.81707317	0.0	0.06097561	0.12195122	high	1	1	0
618	0.84782606	0.02173913	0.0	0.13043478	high	1	1	0
619	0.89454544	0.07636364	0.02909091	0.0	none	1	1	0
620	0.6818182	0.0	0.22727273	0.09090909	high	1	1	0
621	0.6	0.0	0.0	0.4	none	1	1	0
622	1.0	0.0	0.0	0.0	none	1	1	0
623	1.0	0.0	0.0	0.0	high	1	0	0
624	0.94736844	0.0	0.05263158	0.0	high	1	1	1
625	0.0	0.0	1.0	0.0	high	1	1	0
626	0.0	0.0	0.0	1.0	none	1	1	0
627	0.4090909	0.0	0.045454547	0.54545456	none	1	1	0
628	1.0	0.0	0.0	0.0	high	1	1	1
629	0.8333333	0.0	0.16666667	0.0	none	1	1	0
630	0.13235295	0.0	0.0	0.86764705	none	1	1	1
631	0.6666667	0.0	0.0	0.33333334	none	1	1	0
632	0.8947368	0.0	0.08552632	0.019736841	high	1	1	0
633	0.92424244	0.045454547	0.030303031	0.0	none	1	1	0
634	0.0	0.0	1.0	0.0	none	1	1	0
635	0.46153846	0.0	0.07692308	0.46153846	none	1	1	0
636	0.4723032	0.37900874	0.017492712	0.13119534	high	1	1	0
637	0.35	0.5	0.05	0.1	none	1	1	0
638	1.0	0.0	0.0	0.0	high	1	1	0
639	0.375	0.375	0.25	0.0	high	1	1	0
640	0.9166667	0.0	0.083333336	0.0	none	1	1	0
641	0.6666667	0.0	0.33333334	0.0	none	1	1	0
642	0.63461536	0.1923077	0.01923077	0.15384616	high	1	1	1
643	0.9736842	0.0	0.02631579	0.0	high	1	1	1
644	0.6515151	0.053030305	0.022727273	0.27272728	high	1	0	0
645	0.71428573	0.0	0.2857143	0.0	high	1	0	0
646	0.0	0.0	1.0	0.0	none	1	1	0
647	0.2	0.0	0.8	0.0	high	1	1	0
648	0.16666667	0.0	0.0	0.8333333	basic	1	0	1
649	0.0	0.0	1.0	0.0	high	1	1	0
650	1.0	0.0	0.0	0.0	high	1	0	0
651	0.33333334	0.33333334	0.0	0.33333334	high	0	0	0
652	0.8181818	0.0	0.09090909	0.09090909	none	1	1	0
653	0.46268657	0.0	0.0	0.53731346	basic	1	1	1
654	0.8611111	0.0	0.0	0.1388889	high	1	1	1
655	0.4864865	0.43243244	0.054054055	0.027027028	high	1	1	0
656	0.0	0.0	1.0	0.0	none	1	1	0
657	0.8113879	0.0	0.10676157	0.081850536	high	1	1	1
658	0.79746836	0.050632913	0.0	0.15189873	high	1	1	0
659	0.8125	0.020833334	0.0	0.16666667	high	1	1	1
660	0.65217394	0.3043478	0.0	0.04347826	high	1	1	0
661	0.7903226	0.06451613	0.048387095	0.09677419	high	1	1	0
662	0.8235294	0.0	0.1764706	0.0	high	1	1	0
663	0.6666667	0.0	0.0	0.33333334	none	1	1	0
664	0.9814815	0.0	0.018518519	0.0	high	1	1	1
665	0.46666667	0.0	0.0	0.53333336	high	1	1	1
666	0.6666667	0.0	0.33333334	0.0	none	1	1	0
667	1.0	0.0	0.0	0.0	high	1	1	1
668	0.9972994	0.0	0.0011574074	0.0015432099	basic	1	1	0
669	0.557971	0.0	0.0	0.442029	high	1	1	1
670	0.7758621	0.0	0.15517241	0.06896552	high	1	1	0
671	0.84375	0.0	0.15625	0.0	none	1	1	0
672	0.9097222	0.0	0.013888889	0.07638889	high	1	1	0
673	0.0	0.0	1.0	0.0	middle	0	0	0
674	0.9166667	0.0	0.051282052	0.032051284	middle	1	1	1
675	0.9640288	0.0	0.0	0.035971224	middle	1	0	0
676	0.033333335	0.0	0.033333335	0.93333334	none	1	1	0
677	0.64285713	0.0	0.0	0.35714287	high	1	1	0
678	0.5882353	0.0	0.11764706	0.29411766	none	1	1	0
679	0.5151515	0.0	0.121212125	0.36363637	none	1	1	0
680	1.0	0.0	0.0	0.0	high	1	0	1
681	0.8295739	0.01754386	0.0025062656	0.15037593	high	1	1	0
682	0.5	0.0	0.33333334	0.16666667	high	1	1	0
683	0.93333334	0.0	0.06666667	0.0	none	1	1	0
684	0.69101125	0.0	0.016853932	0.29213482	high	1	1	0
685	1.0	0.0	0.0	0.0	none	1	1	0
686	0.7588235	0.0	0.03529412	0.20588236	high	1	1	0
687	0.42307693	0.07692308	0.115384616	0.3846154	high	1	1	0
688	0.0	0.0	0.0	1.0	high	1	0	0
689	0.6923077	0.0	0.07692308	0.23076923	high	1	0	0
690	0.99044585	0.0	0.00955414	0.0	none	1	1	0
691	0.0	0.0	0.0	1.0	none	1	1	0
692	0.9375	0.0	0.0625	0.0	none	1	1	1
693	0.54545456	0.27272728	0.09090909	0.09090909	high	1	1	0
694	0.0	0.0	1.0	0.0	middle	1	1	0
695	0.46717173	0.42171717	0.007575758	0.103535354	none	1	1	0
696	1.0	0.0	0.0	0.0	none	1	0	0
697	0.9130435	0.0	0.04347826	0.04347826	high	1	1	1
698	0.0	0.0	1.0	0.0	none	1	1	0
699	0.0	0.0	1.0	0.0	none	1	0	0
700	0.57894737	0.23684211	0.078947365	0.10526316	high	1	1	0
701	0.79	0.0	0.01	0.2	high	1	1	0
702	0.96428573	0.0	0.035714287	0.0	none	1	1	0
703	0.7969925	0.14285715	0.060150377	0.0	none	1	1	0
704	0.9655172	0.0	0.03448276	0.0	none	1	1	0
705	0.0	0.0	1.0	0.0	high	1	1	0
706	0.7920792	0.18811882	0.01980198	0.0	none	1	1	0
707	0.92820513	0.020512821	0.051282052	0.0	high	1	0	0
708	0.9285714	0.0	0.0	0.071428575	none	1	1	0
709	1.0	0.0	0.0	0.0	high	1	0	0
710	0.0	0.0	1.0	0.0	high	1	1	0
711	0.0	0.0	0.375	0.625	none	1	1	0
712	0.5694444	0.3472222	0.041666668	0.041666668	high	1	1	0
713	0.9166667	0.0	0.041666668	0.041666668	high	1	1	0
714	0.9285714	0.0	0.071428575	0.0	basic	1	1	0
715	0.6	0.0	0.2	0.2	none	1	1	0
716	0.88235295	0.0882353	0.029411765	0.0	high	1	1	1
717	1.0	0.0	0.0	0.0	high	1	1	0
718	0.29411766	0.0	0.0	0.7058824	none	1	1	0
719	0.8466077	0.10619469	0.0088495575	0.038348082	middle	1	1	0
720	0.95604396	0.032967035	0.010989011	0.0	high	1	0	1
721	0.65789473	0.31578946	0.02631579	0.0	none	1	1	0
722	0.9183673	0.0	0.08163265	0.0	high	1	1	0
723	0.5135135	0.0	0.0	0.4864865	high	1	1	1
724	0.63809526	0.042857144	0.016666668	0.30238095	high	1	1	1
725	0.0	0.0	0.0	1.0	none	1	1	0
726	0.9	0.0	0.05	0.05	high	1	1	0
727	0.9916667	0.0	0.006666667	0.0016666667	high	1	1	1
728	1.0	0.0	0.0	0.0	none	1	1	1
729	0.8333333	0.16666667	0.0	0.0	none	1	1	0
730	0.9370629	0.0	0.0	0.062937066	high	1	1	0
731	0.0	0.0	1.0	0.0	basic	1	1	0
732	0.0	0.0	0.2	0.8	none	1	1	0
733	0.74509805	0.0	0.039215688	0.21568628	high	1	1	0
734	1.0	0.0	0.0	0.0	basic	1	0	0
735	0.5	0.0	0.16666667	0.33333334	none	1	1	0
736	0.54198474	0.030534351	0.007633588	0.41984734	basic	1	1	0
737	0.6507937	0.0	0.0	0.34920636	high	1	1	0
738	0.75	0.0	0.25	0.0	none	1	1	0
739	1.0	0.0	0.0	0.0	middle	0	0	0
740	0.5	0.0	0.0	0.5	high	1	0	0
741	0.9736842	0.0	0.02631579	0.0	none	1	1	0
742	0.0	0.0	1.0	0.0	high	1	1	0
743	0.14375	0.0	0.014583333	0.84166664	high	1	1	0
744	0.38235295	0.0	0.05882353	0.5588235	high	1	0	0
745	0.8309859	0.0	0.028169014	0.14084508	none	1	1	0
746	0.5	0.0	0.5	0.0	none	1	1	1
747	0.75	0.0	0.0	0.25	none	1	1	0
748	0.85714287	0.14285715	0.0	0.0	high	1	0	1
749	0.2	0.0	0.8	0.0	none	1	1	0
750	0.0	0.0	1.0	0.0	high	1	1	0
751	1.0	0.0	0.0	0.0	high	1	0	0
752	0.5	0.0	0.5	0.0	none	1	1	0
753	0.82051283	0.102564104	0.07692308	0.0	high	1	1	0
754	0.0	0.0	1.0	0.0	none	0	0	0
755	0.71428573	0.25714287	0.028571429	0.0	none	1	1	0
756	0.968652	0.02507837	0.0031347962	0.0031347962	high	1	1	1
757	1.0	0.0	0.0	0.0	high	1	1	0
758	0.90909094	0.0	0.09090909	0.0	none	1	1	0
759	0.8202247	0.011235955	0.04494382	0.123595506	high	1	1	0
760	0.29496402	0.68705034	0.017985612	0.0	high	1	1	0
761	1.0	0.0	0.0	0.0	high	1	0	0
762	0.8636364	0.0	0.13636364	0.0	none	1	1	0
763	1.0	0.0	0.0	0.0	none	1	1	0
764	0.875	0.0	0.0	0.125	none	1	1	0
765	0.0	0.0	1.0	0.0	high	1	1	0
766	1.0	0.0	0.0	0.0	high	1	1	1
767	0.9130435	0.0	0.08695652	0.0	high	1	1	0
768	0.9649123	0.0	0.03508772	0.0	high	1	1	0
769	0.53990966	0.3923193	0.038403615	0.02936747	high	1	1	1
770	0.0	0.0	1.0	0.0	high	1	1	0
771	0.9444444	0.0	0.055555556	0.0	high	1	0	0
772	0.875	0.0	0.125	0.0	high	1	0	0
773	0.0	0.0	0.0	1.0	none	1	1	0
774	0.9807692	0.0	0.01923077	0.0	none	1	1	0
775	0.7123288	0.2739726	0.01369863	0.0	high	1	1	0
776	0.6	0.0	0.2	0.2	none	1	1	0
777	0.8333333	0.0	0.16666667	0.0	none	1	1	1
778	0.9285714	0.0	0.071428575	0.0	none	1	1	0
779	0.8636364	0.0	0.0	0.13636364	none	1	1	0
780	0.978022	0.010989011	0.010989011	0.0	none	1	1	1
781	0.37352246	0.24822696	0.028368793	0.3498818	none	1	0	1
782	0.72727275	0.0	0.030303031	0.24242425	none	1	0	1
783	0.0	0.0	1.0	0.0	none	1	1	0
784	1.0	0.0	0.0	0.0	none	1	1	0
785	0.75	0.0	0.25	0.0	basic	1	1	0
786	0.9782609	0.0	0.02173913	0.0	high	1	0	0
787	0.8863636	0.0	0.011363637	0.10227273	high	1	1	0
788	0.72	0.0	0.12	0.16	high	1	1	0
789	0.9880952	0.0	0.011904762	0.0	high	1	1	0
790	1.0	0.0	0.0	0.0	high	1	1	0
791	0.97183096	0.0	0.028169014	0.0	high	1	1	0
792	0.0	0.0	1.0	0.0	high	1	1	0
793	0.6766917	0.0	0.007518797	0.31578946	high	1	1	1
794	0.98172325	0.015665796	0.002610966	0.0	none	1	1	0
795	0.9047619	0.0	0.0952381	0.0	basic	1	1	0
796	0.5	0.25	0.0	0.25	none	1	1	0
797	0.0	0.0	1.0	0.0	high	1	1	0
798	0.97	0.0	0.03	0.0	none	1	1	1
799	0.5	0.0	0.5	0.0	middle	1	1	1
800	0.5	0.0	0.5	0.0	high	1	1	0
801	0.78571427	0.0	0.21428572	0.0	high	1	1	0
802	0.75	0.18055555	0.06944445	0.0	high	1	1	0
803	0.88235295	0.078431375	0.039215688	0.0	none	1	1	1
804	1.0	0.0	0.0	0.0	none	1	1	0
805	0.0	0.0	0.0	1.0	none	1	1	0
806	0.45454547	0.27272728	0.27272728	0.0	none	1	1	1
807	0.6089109	0.0	0.03960396	0.35148516	high	1	1	0
808	0.72727275	0.0	0.0	0.27272728	middle	1	1	0
809	0.11764706	0.0	0.0	0.88235295	none	1	1	0
810	0.5555556	0.0	0.22222222	0.22222222	high	1	1	0
811	0.5	0.0	0.045454547	0.45454547	high	1	1	0
812	0.7631579	0.0	0.0	0.23684211	high	1	1	0
813	0.0	0.0	1.0	0.0	none	1	1	0
814	1.0	0.0	0.0	0.0	none	1	1	0
815	0.9285714	0.0	0.071428575	0.0	high	1	0	0
816	0.44444445	0.0	0.0	0.5555556	high	1	1	1
817	0.9705882	0.029411765	0.0	0.0	high	1	1	1
818	0.75	0.0	0.125	0.125	high	1	1	0
819	0.8378378	0.16216215	0.0	0.0	high	1	1	1
820	0.46153846	0.0	0.15384616	0.3846154	high	1	1	0
821	0.8476821	0.0	0.0066225166	0.14569536	none	1	1	0
822	0.60596544	0.31397173	0.010989011	0.06907378	high	1	0	0
823	0.88579386	0.10306407	0.011142061	0.0	high	1	0	1
824	0.8666667	0.0	0.05185185	0.08148148	none	1	1	0
825	0.9655172	0.0	0.03448276	0.0	high	1	1	0
826	0.375	0.0	0.5	0.125	high	1	1	0
827	0.84615386	0.15384616	0.0	0.0	high	1	1	0
828	0.8931677	0.03354037	0.024844721	0.048447207	high	1	1	1
829	0.0	0.0	0.0	1.0	middle	1	1	0
830	0.65909094	0.11363637	0.022727273	0.20454545	high	1	1	0
831	0.7894737	0.05263158	0.0	0.15789473	none	1	1	0
832	0.7222222	0.0	0.16666667	0.11111111	basic	1	0	0
833	1.0	0.0	0.0	0.0	high	1	1	0
834	0.7827381	0.029761905	0.04761905	0.13988096	high	1	1	0
835	0.93333334	0.0	0.06666667	0.0	high	1	1	0
836	0.5416667	0.375	0.083333336	0.0	none	1	1	0
837	0.99038464	0.0	0.009615385	0.0	none	1	1	1
838	0.99038464	0.0	0.009615385	0.0	high	1	1	0
839	0.42857143	0.2857143	0.2857143	0.0	none	1	1	0
840	0.7741935	0.0	0.016129032	0.20967741	none	1	1	0
841	0.8333333	0.0	0.033333335	0.13333334	none	1	1	0
842	1.0	0.0	0.0	0.0	high	1	1	0
843	0.47619048	0.0	0.0	0.52380955	high	1	1	1
844	0.4642857	0.04761905	0.083333336	0.4047619	high	1	1	1
845	0.8382353	0.029411765	0.04411765	0.0882353	none	1	1	0
846	0.8237548	0.10344828	0.049808428	0.022988506	middle	1	1	0
847	0.972973	0.0	0.027027028	0.0	none	1	1	0
848	0.33333334	0.0	0.0	0.6666667	basic	1	1	0
849	0.5	0.0	0.0	0.5	none	1	1	0
850	0.99636364	0.0	0.0036363637	0.0	high	1	1	0
851	0.44444445	0.0	0.055555556	0.5	none	1	1	0
852	0.2	0.0	0.025	0.775	high	1	1	0
853	0.9591837	0.0	0.040816326	0.0	high	1	1	0
854	0.14	0.0	0.06	0.8	high	1	1	0
855	0.60465115	0.093023255	0.069767445	0.23255815	high	1	1	1
856	0.7222222	0.0	0.055555556	0.22222222	high	1	1	0
857	0.9166667	0.0	0.083333336	0.0	none	1	0	0
858	0.0	0.0	0.0	1.0	high	1	1	0
859	0.6567657	0.25082508	0.02310231	0.06930693	high	1	1	0
860	0.0	0.0	0.0	1.0	none	1	1	0
861	0.5	0.0	0.5	0.0	high	1	1	0
862	0.8255814	0.0	0.023255814	0.15116279	high	1	1	1
863	0.3952381	0.5	0.071428575	0.033333335	high	1	1	1
864	0.98214287	0.0	0.017857144	0.0	basic	1	1	0
865	0.71590906	0.0	0.03409091	0.25	high	1	1	1
866	0.9505988	0.0	0.0149700595	0.034431137	high	1	0	0
867	0.76666665	0.0	0.016666668	0.21666667	high	1	1	0
868	0.52715653	0.009584664	0.0063897762	0.456869	high	1	1	0
869	0.5555556	0.0	0.22222222	0.22222222	none	1	1	0
870	0.72727275	0.0	0.13636364	0.13636364	none	1	1	0
871	0.6	0.0	0.4	0.0	high	1	1	0
872	0.6666667	0.0	0.33333334	0.0	high	1	1	0
873	0.3898305	0.016949153	0.084745765	0.5084746	high	1	1	1
874	0.8072289	0.012048192	0.04819277	0.13253012	high	1	1	0
875	0.55	0.0	0.0	0.45	middle	1	1	0
876	0.18333334	0.06666667	0.033333335	0.71666664	none	1	1	0
877	0.625	0.083333336	0.29166666	0.0	high	1	1	1
878	0.75	0.25	0.0	0.0	high	0	0	0
879	0.33333334	0.33333334	0.33333334	0.0	high	1	0	0
880	0.6770833	0.3046875	0.018229166	0.0	high	1	1	0
881	0.7834395	0.20382166	0.012738854	0.0	basic	1	1	0
882	0.75	0.0	0.25	0.0	high	1	1	0
883	0.93333334	0.0	0.06666667	0.0	high	1	0	0
884	1.0	0.0	0.0	0.0	high	1	1	1
885	0.8140496	0.11570248	0.016528925	0.053719006	basic	1	1	0
886	0.92076504	0.024590164	0.05191257	0.0027322404	high	1	0	0
887	0.3529412	0.3529412	0.0	0.29411766	none	1	1	0
888	0.6	0.2	0.2	0.0	high	1	1	1
889	0.4	0.0	0.0	0.6	none	1	1	0
890	0.75409836	0.016393442	0.032786883	0.19672132	high	1	1	1
891	0.97727275	0.0	0.022727273	0.0	none	1	1	1
892	0.30487806	0.0121951215	0.024390243	0.6585366	high	1	1	0
893	0.72	0.2	0.08	0.0	high	1	1	0
894	0.5	0.0	0.25	0.25	high	1	1	1
895	0.52380955	0.0	0.0	0.47619048	none	1	1	0
896	0.0	0.0	0.0	1.0	none	1	1	0
897	0.8	0.0	0.2	0.0	high	1	1	1
898	0.78846157	0.0	0.009615385	0.20192307	high	1	1	0
899	0.22222222	0.0	0.0	0.7777778	basic	1	0	1
900	0.10810811	0.0	0.0	0.8918919	none	1	1	0
901	1.0	0.0	0.0	0.0	high	1	1	0
902	0.23603603	0.6972973	0.012612613	0.054054055	high	1	1	0
903	0.6315789	0.05263158	0.0	0.31578946	none	1	1	0
904	0.22222222	0.11111111	0.0	0.6666667	high	1	1	0
905	0.14285715	0.0	0.0	0.85714287	high	1	1	1
906	0.972973	0.0	0.0	0.027027028	none	1	1	0
907	0.33333334	0.0	0.16666667	0.5	none	1	1	0
908	1.0	0.0	0.0	0.0	basic	1	1	1
909	0.8	0.0	0.2	0.0	high	1	1	0
910	0.6	0.0	0.4	0.0	none	1	1	0
911	0.94736844	0.0	0.05263158	0.0	none	1	1	0
912	0.0	0.0	1.0	0.0	none	1	1	0
913	0.0	0.0	0.16666667	0.8333333	none	1	1	0
914	0.0	0.0	1.0	0.0	high	1	0	0
915	0.6405229	0.07189543	0.0	0.2875817	high	1	1	0
916	0.0	0.0	1.0	0.0	none	1	1	0
917	0.0	0.0	0.0	1.0	high	1	1	0
918	0.9183673	0.0	0.08163265	0.0	basic	1	1	0
919	0.9375	0.0	0.0625	0.0	none	1	0	0
920	1.0	0.0	0.0	0.0	middle	1	1	0
921	0.0	0.0	1.0	0.0	middle	1	1	0
922	0.75	0.0	0.25	0.0	none	1	1	0
923	0.4005848	0.0	0.0014619883	0.5979532	high	1	1	0
924	0.6511628	0.11627907	0.023255814	0.20930232	none	1	1	0
925	0.375	0.4375	0.0625	0.125	high	1	0	0
926	0.62543553	0.0	0.005226481	0.36933798	high	1	1	1
927	0.5833333	0.0	0.16666667	0.25	none	1	1	0
928	0.0	0.0	1.0	0.0	none	1	1	0
929	0.8235294	0.0	0.1764706	0.0	high	1	1	0
930	0.49114704	0.4772902	0.024634333	0.0069284067	high	1	1	1
931	0.6666667	0.0	0.06666667	0.26666668	none	1	1	0
932	0.0	0.0	0.5	0.5	high	1	0	0
933	0.5	0.0	0.5	0.0	high	1	0	0
934	0.6769231	0.0	0.015384615	0.30769232	high	1	0	0
935	0.75	0.0	0.0	0.25	high	1	1	0
936	0.8095238	0.16666667	0.023809524	0.0	basic	1	1	0
937	0.28846154	0.0	0.03846154	0.6730769	none	1	1	0
